record_id,total_inflow_btc,total_outflow_btc,avg_tx_value,tx_count_in,tx_count_out,active_duration_days,in_out_ratio,temporal_entropy,address_count,entity_label
1790,2592.0449,3601.9228,12.972533,19281,15991,1913,1.554,0.9491,223,5
1791,750.8535,2555.5731,4.232529,17106,2488,265,2.3744,0.3593,1611,5
1792,3687.1715,3021.5689,5.963672,18548,19988,4429,1.1625,0.0036,7831,2
1793,2561.1145,2304.4971,11.229197,10775,19906,4916,1.4824,0.7817,10153,7
1794,3401.1421,4143.5466,25.009947,15458,13348,1303,5.1746,0.6993,4605,8
1795,208.3741,4147.8153,42.022153,9544,16278,1195,3.2797,0.1286,4001,0
1796,423.9692,3546.947,35.064697,3981,1644,1527,4.2894,0.9849,2665,5
1797,3581.6198,527.0158,39.452051,11577,17597,3605,9.8266,0.6081,1066,6
1798,360.431,4194.2709,17.548846,18110,20,4395,1.6514,0.5008,13488,7
1799,356.2929,3355.0682,20.232747,3414,676,2249,5.454,0.3822,5365,9
1800,60.5523,3485.1239,19.684155,495,16993,1159,1.0788,0.8987,9469,7
1801,4782.5074,1814.9206,9.59374,948,16446,4368,3.2531,0.244,5394,6
1802,3687.5444,4396.399,3.060927,23,9458,4631,5.3225,0.2858,7103,7
1803,1766.2635,3626.8607,29.545846,1129,1155,3514,9.4717,0.1224,7502,8
1804,1482.6849,562.9612,49.460835,13987,9821,2079,3.9732,0.7591,604,9
1805,1748.5227,2038.8961,8.341569,16162,9819,1145,0.7426,0.5955,5131,6
1806,3873.2699,4431.9029,2.334336,16161,3717,69,3.9428,0.6091,6296,2
1807,3306.8564,235.993,38.976606,16942,5243,3718,1.5428,0.2185,8381,8
1808,925.986,4807.0835,12.629375,9809,5023,3009,2.3769,0.6512,7104,0
1809,870.5549,3395.816,41.482207,6999,17827,827,6.2191,0.7655,8868,7
1810,491.9873,3156.8836,35.196863,7183,1654,1170,0.7675,0.3579,638,5
1811,3301.517,1352.8036,47.283682,18041,2503,984,4.7008,0.8013,14547,2
1812,3821.8657,1243.9665,20.446421,8999,19654,4577,6.1337,0.3488,10189,8
1813,1325.2395,4710.2917,33.098526,3313,16666,3978,4.2764,0.7581,1845,5
1814,104.7346,1491.3693,23.242793,13330,14087,3335,0.2894,0.0337,14675,6
1815,410.8675,3877.5287,31.529472,15803,3404,2341,9.8566,0.5512,47,1
1816,4839.3005,1965.6151,22.48,11168,1236,2016,3.7344,0.9695,820,0
1817,1477.2309,696.279,9.431693,2325,13150,1453,7.8079,0.9812,3808,0
1818,3846.118,53.5864,25.39492,9640,14397,2134,3.3239,0.2818,3023,2
1819,3123.3216,2721.2912,26.429257,13339,14431,1040,4.8027,0.4414,1081,2
1820,1909.7044,4878.8943,40.530211,10754,17170,4724,3.9458,0.063,3147,7
1821,1028.4443,1845.6873,36.776062,5985,13865,4214,3.4911,0.8733,1278,6
1822,606.9409,1785.9681,33.189615,18896,15507,3467,0.3163,0.5686,11927,9
1823,3075.0687,1720.4646,5.669443,15143,11510,3027,3.6642,0.3851,6742,7
1824,3873.1712,2602.724,36.030842,11064,3195,4258,8.906,0.1128,2218,0
1825,3219.5248,2203.33,25.015308,363,4790,2748,6.9349,0.9468,5266,3
1826,2651.5154,4399.5743,44.704987,3455,10639,4263,1.5397,0.5302,2887,7
1827,209.7657,2527.6089,45.993555,19183,5351,4396,5.9524,0.2829,13345,9
1828,4842.4442,2538.7941,2.757924,3256,534,3496,8.9331,0.3502,5635,1
1829,3993.573,691.8666,41.032096,17602,3664,3856,7.0303,0.2707,8988,6
1830,1464.1173,4913.6979,1.884966,17870,130,562,1.572,0.6018,3329,7
1831,4899.8518,1249.872,18.358545,5350,12564,2204,8.6915,0.93,7294,8
1832,3009.4119,366.8296,27.115045,7196,19344,3420,3.0853,0.8567,3007,6
1833,2912.1175,3315.7346,7.405125,10048,1859,1145,4.5954,0.4604,11377,8
1834,3740.3684,2976.8359,37.315716,7751,15736,2700,5.3088,0.8265,6959,1
1835,4058.8508,2075.7341,0.417834,9400,12343,1552,8.52,0.4231,7973,0
1836,3282.3965,2110.9669,8.430036,13687,3650,4022,9.3229,0.2523,10582,0
1837,640.4875,3925.3218,29.039883,8036,10979,561,9.3036,0.9834,4144,3
1838,1691.3441,978.5712,35.719407,1508,19482,1188,0.1787,0.3039,14700,0
1839,4640.4189,4101.2684,45.832163,17388,19897,3134,9.2267,0.3237,12051,6
1840,1123.0858,3243.7391,35.274862,14777,4861,3412,0.6384,0.9897,5518,7
1841,1860.8414,2094.8547,33.588996,17310,9413,1690,2.7312,0.1339,1219,2
1842,2160.3901,2290.1485,19.717118,6584,8834,4408,5.1984,0.7605,8019,0
1843,2197.0306,1283.2435,0.064321,3928,14136,2424,4.8513,0.9358,9953,2
1844,3064.7018,3760.5741,6.008051,17370,724,1370,6.0866,0.5118,8917,1
1845,4715.3798,2564.3786,26.727774,15798,738,581,4.8465,0.0025,1345,5
1846,1203.4712,1604.2795,33.756527,4232,13880,977,9.3503,0.3751,14106,6
1847,607.5157,2980.2546,20.872472,5303,1300,4273,2.4814,0.1116,138,8
1848,987.3605,4978.6723,36.533978,5292,19865,4610,2.8128,0.4162,4451,4
1849,4434.6256,2176.317,26.093163,909,340,2357,9.2153,0.79,14157,3
1850,3229.0576,4603.4578,3.708902,15124,153,119,0.8597,0.4387,13382,0
1851,1429.5411,1725.0907,9.600893,12878,9614,1543,6.1347,0.4319,4907,5
1852,4079.7365,273.673,41.999927,14240,13756,4863,6.8492,0.5568,13894,7
1853,4306.8514,1021.2185,36.245665,2587,15983,3044,5.1049,0.5817,11747,3
1854,4232.5732,2093.4815,44.73811,9336,19436,973,6.9729,0.8563,14032,0
1855,4594.6335,1098.1824,5.877951,15641,427,916,1.8103,0.3084,2760,4
1856,1261.2126,1.1452,49.511128,17716,9328,1438,8.5411,0.8217,59,9
1857,3775.2121,4575.0085,10.470415,10535,18757,587,1.4863,0.5659,771,4
1858,2302.7029,4219.3986,0.589093,1807,11522,351,4.068,0.3005,389,1
1859,4209.9943,3711.4637,49.871147,10293,17334,4592,0.8451,0.2951,12117,5
1860,3642.4561,839.0813,14.053766,17190,1374,2563,5.4976,0.3611,3423,9
1861,3882.2395,601.8267,33.401006,10968,7083,1871,6.7305,0.6227,7013,8
1862,3280.8126,338.0331,8.834198,16456,9894,273,9.4181,0.2308,12627,5
1863,887.1521,3620.1487,29.011469,28,18867,2928,7.4194,0.9203,4853,7
1864,2725.1391,4644.0405,45.201759,8661,7594,4359,5.4569,0.5749,596,9
1865,4923.3489,2152.6848,16.009126,7056,9496,3440,9.3329,0.92,8628,2
1866,4686.941,595.7122,33.512732,9617,16755,3042,4.8365,0.0464,9666,9
1867,215.8782,2561.969,9.395261,10441,7838,3949,5.6559,0.3426,12665,1
1868,824.0824,1744.166,31.239807,3833,11173,1765,6.0014,0.0228,1983,3
1869,658.6525,1874.1309,16.822584,15971,18681,4291,4.1588,0.2723,10631,8
1870,3629.9023,3106.6569,10.560492,13108,10318,1771,8.401,0.862,14817,8
1871,4088.9285,3593.5934,15.659171,13778,10935,1523,1.9332,0.0366,11061,2
1872,1067.5647,553.0269,8.942136,15955,18749,832,5.5929,0.4361,12402,0
1873,2529.2684,177.9608,45.095815,16944,5231,562,7.2501,0.1176,12010,0
1874,4203.5167,4971.6516,19.859405,7958,13646,3541,9.0494,0.4168,8966,3
1875,3664.0104,1163.6494,12.264041,12667,8955,4137,8.8508,0.8389,10119,3
1876,2711.1906,269.1621,22.420447,10111,12255,1480,5.1365,0.6231,10412,9
1877,2951.7425,949.3847,16.026876,7345,17389,4467,6.4673,0.7368,8210,5
1878,2541.8077,194.7988,37.220988,16463,7058,1206,4.003,0.3491,4331,4
1879,1487.7493,1959.0606,48.560998,13697,3756,657,4.735,0.9444,5430,5
1880,2825.1143,4012.0109,21.901739,1032,2847,3941,9.072,0.7093,12159,9
1881,3444.4296,1706.2288,43.051684,18457,2965,590,9.314,0.4218,1693,6
1882,4366.6158,2220.9226,28.293197,15091,8879,4327,8.9646,0.4265,2771,6
1883,3181.4604,3377.9371,7.861868,15817,12649,4905,1.4699,0.9187,4377,9
1884,3805.6101,2544.4753,34.531168,17869,2756,1372,8.5158,0.5764,4927,9
1885,800.3666,4307.2298,25.671774,10438,19117,4575,9.4888,0.7064,3268,8
1886,2307.7928,4330.1797,32.530361,15454,6474,3752,3.6764,0.417,9331,5
1887,46.668,49.5634,44.484382,14259,14555,3760,5.2346,0.2237,7565,7
1888,1233.4019,3890.2338,22.021784,1551,1694,2101,7.813,0.7236,1696,1
1889,3632.3113,2303.6734,45.058891,12978,11085,1885,5.6646,0.6078,13979,7
1890,4959.0498,4944.2028,37.533476,4683,12004,748,9.9355,0.5013,1587,8
1891,495.8995,2416.1655,24.430297,14440,17069,464,4.6116,0.624,12706,3
1892,2007.4776,4934.4799,30.161146,18214,2920,754,7.168,0.2083,10524,4
1893,4000.3568,3772.8493,16.279124,3752,3757,583,7.9467,0.7939,4681,4
1894,1020.1861,1243.0319,49.179867,12915,3284,2206,4.9916,0.9482,5448,1
1895,2775.4292,2691.9795,33.367591,10224,4692,4115,8.5841,0.8911,5461,4
1896,3665.3591,4960.6783,2.192438,15399,7351,4151,5.5069,0.3214,10862,8
1897,3079.9311,4287.6545,16.331163,6602,17541,4028,4.1753,0.406,7966,3
1898,940.1318,486.8435,31.165759,3857,3062,4817,1.1675,0.8084,2269,9
1899,1776.9293,3531.8629,2.816758,12662,5920,3354,3.9948,0.5951,10249,2
1900,3918.9611,1727.9045,1.194307,15592,17677,2809,7.366,0.5479,14221,6
1901,2771.137,34.9212,22.501267,6183,10077,3604,9.2207,0.9266,7250,7
1902,26.158,2017.4108,16.634576,7971,9753,3914,2.5916,0.536,13120,9
1903,3804.9562,1173.7798,21.914987,15155,16013,1420,3.6168,0.5149,7462,5
1904,176.5664,4094.3482,13.134739,2095,9176,2168,1.6242,0.042,10615,5
1905,3728.6715,1686.6597,8.235971,12096,7903,2145,6.9382,0.0694,12822,4
1906,1012.4108,4137.6202,34.457199,19417,2068,2168,9.6059,0.0074,3487,5
1907,4790.3678,2.9997,25.728604,13673,1980,1561,6.4454,0.9132,13411,8
1908,1839.7101,1539.1027,10.007791,17933,18121,1177,6.2091,0.4084,5802,1
1909,1634.6648,1205.8337,15.979539,14229,18303,1269,5.5796,0.4686,2750,9
1910,744.4488,1167.8445,29.590436,8560,701,3588,0.9757,0.8454,7786,2
1911,1528.028,340.9424,3.61156,65,4047,1167,7.3221,0.6092,6976,0
1912,4383.255,935.6295,7.372736,3300,2074,3576,6.0603,0.6095,12234,3
1913,4981.6717,2777.7523,3.662373,4850,11946,2842,6.6486,0.2965,11017,1
1914,1841.554,1456.8125,40.615885,5640,16779,1871,8.9982,0.8339,1406,5
1915,2243.0587,2086.9797,37.620486,18420,3049,3930,7.8612,0.1658,10079,0
1916,3610.3575,1884.3406,37.665671,11056,19837,2268,7.8311,0.0531,11180,7
1917,4430.98,4379.5259,35.816296,18613,523,2887,9.2791,0.1916,3576,9
1918,2965.2257,4526.4959,33.469304,16981,11102,160,9.9004,0.2677,12735,5
1919,1957.6346,2464.7899,23.849648,19991,8742,2659,5.8547,0.2823,2728,8
1920,2063.1151,1650.7865,32.113944,10867,17853,3764,1.1779,0.6705,6488,5
1921,3478.0938,534.0125,1.918174,3890,12675,4735,4.6454,0.2178,14761,9
1922,16.1013,4767.0149,31.073259,19891,17806,1056,7.8973,0.6767,12913,6
1923,3097.9505,301.1441,38.893907,15459,286,334,0.3745,0.0911,10056,4
1924,1777.4715,1488.2584,25.017968,17780,19130,3597,0.6632,0.1472,10546,7
1925,3970.9887,1490.338,17.875731,453,11958,892,0.7649,0.5088,6292,7
1926,464.9623,1602.0132,13.871409,10996,7109,2988,7.3373,0.9219,11089,9
1927,2941.0155,821.4426,32.140138,2632,14991,4448,5.0615,0.8596,13020,8
1928,2404.8696,3915.8093,34.640091,2187,17830,1363,3.7521,0.9688,2502,5
1929,3211.6312,612.4981,43.548393,5968,5838,926,1.1456,0.6505,938,0
1930,324.2773,3174.5369,17.11677,4349,15033,2444,7.3492,0.6758,10273,8
1931,2899.9231,619.2389,38.488638,1460,1467,2578,3.2781,0.625,1756,2
1932,2807.4273,352.6875,28.067835,1943,9107,3981,2.7267,0.6228,13813,8
1933,2803.3049,4547.1484,44.141836,14897,8480,2406,6.558,0.1471,3391,6
1934,3017.4423,950.6519,26.390653,14408,10281,1420,5.6342,0.5437,5817,2
1935,3382.3429,4106.2526,25.88154,15623,5933,2876,3.6879,0.3861,1217,8
1936,4024.9469,2723.1589,28.893896,14558,9997,60,6.4507,0.4425,1204,6
1937,1349.1109,389.2918,37.465793,16446,1179,2525,2.7851,0.5236,1891,6
1938,4125.2488,4777.2414,48.234527,17879,2552,3798,7.9688,0.1284,11224,6
1939,2491.2834,1234.8134,3.67826,17565,16026,2660,2.3703,0.3595,13830,1
1940,385.3006,4298.2281,2.671825,13094,9781,4097,1.6725,0.0634,8583,3
1941,292.7641,844.0583,46.877523,2789,10149,1579,7.8462,0.9797,7689,9
1942,1671.1983,4269.7159,26.493828,10401,9968,4407,7.1081,0.1185,6501,7
1943,3924.487,66.1539,30.745189,16490,4863,3106,1.9081,0.2585,6717,1
1944,3538.4076,2558.9072,24.121232,3926,9180,708,1.2508,0.8913,10704,3
1945,3943.0769,3847.2152,4.682963,18293,5856,1781,8.4002,0.4827,11170,9
1946,2586.3501,4673.9782,38.404492,18434,17588,2414,7.7883,0.1356,3747,7
1947,2201.0006,4546.0116,37.361258,14569,1120,4954,3.3398,0.3842,8291,2
1948,737.2712,4098.1262,15.585235,12657,3976,3407,6.6162,0.1159,2196,5
1949,1640.9705,4440.9579,15.312032,9467,12920,2162,1.3292,0.2002,4666,1
1950,2170.1025,996.1064,41.892085,3905,9603,3540,5.1198,0.052,13015,7
1951,443.0113,1420.9286,3.617956,15468,12696,609,0.2854,0.4382,9194,7
1952,1103.0676,1444.8497,44.055269,10420,1293,309,3.9769,0.8066,7350,0
1953,2991.1305,1885.2759,12.833159,16677,9387,4308,0.8409,0.586,9763,2
1954,3678.3182,1966.6094,29.649278,10415,10141,2365,4.804,0.6063,4399,1
1955,4991.7376,2722.7812,46.799715,12166,18602,185,4.2746,0.2006,3630,6
1956,4665.5673,799.4072,33.906157,10684,11773,246,4.4994,0.3439,7767,6
1957,3212.8296,3456.2364,20.721549,15443,6591,239,0.5488,0.8452,6148,3
1958,2106.2461,837.841,34.476741,4861,13978,520,3.68,0.0879,14443,7
1959,3180.8905,1551.5493,17.199047,3730,17402,3908,7.5892,0.8579,14411,2
1960,3928.2602,2516.7306,13.862993,14401,5177,277,3.7523,0.4837,1064,8
1961,591.6898,3982.2048,49.834164,8620,19975,4029,7.1802,0.8371,8831,4
1962,2049.5303,3697.3488,37.539536,11165,12400,4310,3.7578,0.318,10935,1
1963,4199.013,3227.6753,32.236034,6111,6648,606,4.2901,0.3388,9335,8
1964,1919.1709,778.8747,17.764547,6956,6016,4574,5.6825,0.7516,10313,0
1965,2859.3656,2735.2313,2.458137,107,15846,4604,9.5118,0.785,8744,7
1966,2938.8509,437.2416,1.552941,4755,18474,4054,1.1777,0.2296,3276,5
1967,922.3894,1886.8221,27.709107,11526,2057,2713,0.4258,0.9729,977,0
1968,1811.1836,2067.5885,38.10166,6409,12177,142,6.1188,0.0845,12384,3
1969,1672.5631,199.0668,26.869006,7636,10004,3662,9.4961,0.0685,11543,2
1970,130.9933,1369.9478,42.03927,1226,13748,2370,9.8983,0.5955,11407,6
1971,120.9686,4778.2478,1.671423,12197,3115,1718,4.8932,0.7227,11740,6
1972,4158.4869,4768.1635,18.337667,4251,13443,4557,4.734,0.9609,11124,5
1973,1365.3613,1761.6417,11.853596,15373,7384,4766,6.4851,0.4049,4070,9
1974,2590.3987,215.5101,22.363704,17280,1630,3428,5.6008,0.0253,13480,9
1975,1493.6349,895.4829,3.618912,12098,17928,2325,6.3775,0.6029,12178,7
1976,4703.3968,1961.095,47.706587,18005,18289,1845,8.7526,0.2897,14613,6
1977,1296.4912,4738.899,11.162848,12056,17821,400,7.4884,0.4329,6403,3
1978,2148.2898,706.0039,46.115397,5420,3318,4764,5.0191,0.4885,12334,6
1979,4363.6525,3817.5816,21.294715,17770,11252,2564,4.6725,0.0645,346,0
1980,4209.6694,543.4216,49.276208,15714,4117,1523,6.4321,0.486,4943,2
1981,930.5152,4906.2881,27.702964,11785,9624,1335,4.6115,0.4263,2943,1
1982,4013.2185,1908.0887,46.54165,2434,6124,2624,4.632,0.7125,7405,6
1983,2290.9399,3876.1749,0.267549,10999,3062,239,0.2614,0.6457,1077,8
1984,2414.8495,1712.962,37.411965,11576,8090,3216,1.8232,0.1852,9364,4
1985,667.4085,3138.3481,45.152542,1302,3732,3648,4.9363,0.2061,3771,8
1986,403.0168,960.0885,6.986114,6859,6328,1617,8.2443,0.251,5653,7
1987,3639.6993,730.1136,4.806383,8951,16362,2430,2.8594,0.179,11354,0
1988,2482.3108,4690.3213,21.228688,8939,15908,3653,5.2742,0.6572,8425,1
1989,2184.2591,4588.2372,46.683952,5645,19702,1722,3.5151,0.9944,11991,5
1990,3647.5438,4437.3458,27.119374,11079,2047,1273,1.1376,0.6521,8049,4
1991,3827.5668,3127.171,26.37287,9261,19529,3140,9.5872,0.6067,12339,6
1992,794.5492,4041.343,7.056392,14691,19606,2879,8.5613,0.4099,12953,8
1993,3051.1296,345.194,0.039575,3308,11333,1536,0.8771,0.3126,12100,3
1994,676.7791,1673.9519,40.507024,16489,5065,536,7.2259,0.9111,11892,7
1995,3756.8779,1568.5225,4.378819,396,9446,949,3.541,0.969,451,3
1996,3284.7792,3178.2303,31.692528,19902,723,4959,9.949,0.4968,9555,2
1997,4783.0735,1779.7953,45.730831,10846,13290,2643,3.0937,0.2902,351,1
1998,344.7994,742.5424,10.432675,3292,15211,3942,2.4635,0.7701,10889,7
1999,285.283,2982.3394,33.263675,18395,7565,1022,5.7221,0.1325,9501,7
2000,1410.9426,4071.9215,3.935021,13139,8276,434,8.3677,0.7656,4005,2
2001,1308.5358,1910.6237,30.187797,4538,3820,1404,2.0059,0.8189,11118,0
2002,1234.9015,661.3523,8.19667,9861,3365,3512,7.1231,0.1249,4679,5
2003,4531.2738,983.449,36.797704,17436,4319,2936,0.7079,0.9769,245,4
2004,1247.7385,1187.4242,15.061635,19226,19165,4879,9.1975,0.9855,4646,7
2005,1359.7559,1499.495,23.169604,6619,11480,4265,0.9026,0.9367,13016,5
2006,3796.9937,3213.9789,29.971567,4724,7399,4805,9.1509,0.496,4735,3
2007,2248.7047,3004.7314,8.563753,19969,2453,3334,4.959,0.2461,12872,9
2008,3883.555,3480.4023,37.081917,14838,426,1603,4.5361,0.582,10466,9
2009,326.8401,1812.5163,15.132087,8540,13866,229,9.7357,0.4199,441,1
2010,2437.8611,4119.99,33.118627,1264,13508,4523,9.9048,0.2059,11738,7
2011,168.0777,1020.4463,7.914237,13306,8800,4218,6.5368,0.4237,9660,4
2012,313.2754,2345.209,34.405914,10935,2125,2197,1.3585,0.6639,5916,7
2013,4532.1882,4004.6956,6.409491,10266,17685,2900,5.1111,0.0709,412,4
2014,696.2355,900.8014,21.267882,16340,5016,111,5.3387,0.3334,814,5
2015,2662.1081,549.3245,12.360379,1352,8658,1245,5.193,0.0178,12534,9
2016,2055.4839,4418.421,37.418788,7191,18349,4160,5.738,0.7495,4679,4
2017,1736.7232,1714.6549,13.101824,19031,10732,2686,0.2854,0.6407,1731,2
2018,4499.1677,3419.3538,44.085877,16651,18745,3802,7.1412,0.0627,6644,9
2019,109.1268,126.7528,44.591021,10886,18424,3868,7.1527,0.9647,13270,7
2020,3318.9518,3450.2375,9.822146,7435,16309,1378,1.2432,0.0226,1975,2
2021,4816.9725,1580.5134,30.692336,1023,17569,1772,5.7454,0.59,550,3
2022,2800.8453,278.7137,4.385973,2038,14644,13,5.7268,0.7764,14453,5
2023,4684.1129,3049.0677,19.576916,8757,3935,4335,6.8563,0.7879,13676,1
2024,261.2989,1204.0267,35.666115,13559,11410,3262,0.9454,0.0343,1938,6
2025,2093.9724,1934.0423,32.971196,17444,8173,663,6.3024,0.9064,204,4
2026,1300.7964,402.9133,31.235071,1425,778,3093,2.8794,0.9185,12639,9
2027,3654.1075,735.8248,14.127115,4124,19764,694,5.1193,0.5614,12607,4
2028,4906.4856,1489.8932,18.90131,16604,15906,3391,7.7559,0.4821,3589,4
2029,1282.6577,448.8066,5.147397,406,2419,1182,7.0859,0.0449,7084,1
2030,3270.8765,4554.1322,35.951169,9830,12455,3019,1.2771,0.562,2537,9
2031,990.4962,30.2452,25.194489,18703,2440,1505,5.9527,0.4094,5789,8
2032,2826.6556,2419.3063,35.438311,9952,7805,1903,9.6943,0.7728,8299,2
2033,2319.6678,616.2461,12.447251,8984,13024,4172,1.652,0.4039,3812,6
2034,4860.0269,1538.4024,16.221979,17694,14827,329,8.5438,0.6836,2702,4
2035,3042.6403,4630.2985,16.710833,12026,13213,1440,7.0552,0.1014,12090,9
2036,1747.5384,808.4811,1.287218,4930,1990,3847,7.7626,0.133,10412,9
2037,570.4878,4829.1619,17.05246,9523,7869,4168,2.8914,0.1397,7826,4
2038,756.2426,1028.9798,40.165248,12639,9259,225,2.9501,0.0455,14855,3
2039,1126.5924,3707.8331,44.864935,8703,945,2521,9.0696,0.5413,5975,9
2040,1254.8408,2733.3909,25.910964,10765,18282,3715,3.6623,0.794,3937,5
2041,4253.0818,4422.3948,22.775139,12122,5151,2408,0.7239,0.6104,4091,6
2042,2806.1183,2769.9707,1.541328,14220,18082,811,6.0459,0.575,9150,6
2043,2616.9593,2672.8008,43.960229,1618,11007,3118,1.3357,0.6806,6957,7
2044,573.8532,977.298,0.650609,10249,10681,4774,7.9863,0.3396,10768,4
2045,4300.6999,831.1551,47.23751,17905,15205,3291,6.4533,0.362,10560,6
2046,3614.0743,4582.4466,24.460864,1584,1666,4387,8.7598,0.3143,9253,3
2047,338.3511,1639.1977,17.09679,6705,12812,2252,7.8699,0.7121,2547,8
2048,3539.1784,1860.4176,46.210929,7989,8952,4662,1.2099,0.1616,3737,4
2049,2717.6957,3799.1207,1.219647,17960,10350,2530,3.8726,0.013,14601,2
2050,408.6359,1694.124,29.071287,9954,9544,4607,7.7681,0.5962,11959,4
2051,2291.5086,4760.3127,27.446671,2614,9461,924,4.2317,0.9424,13980,8
2052,2423.4866,3689.6415,10.966098,3893,1786,3053,9.7264,0.6094,1673,7
2053,828.881,2987.1502,21.444429,12337,5949,16,7.3838,0.7829,402,0
2054,4728.4913,4404.477,32.613235,6734,14499,3597,0.2534,0.6728,8794,4
2055,4249.8784,248.039,36.356587,4432,18992,2404,8.8119,0.4974,11192,5
2056,3345.115,1285.3209,0.035943,17766,2631,4452,1.098,0.7184,4314,9
2057,2311.4832,2325.187,46.842678,3516,7661,4926,1.4912,0.8241,14666,1
2058,2058.8336,1134.9004,8.226352,4455,239,4011,7.3715,0.2247,12474,5
2059,3254.8708,3719.5285,11.679098,7770,19921,2647,8.6632,0.3361,11645,8
2060,2727.1639,4596.041,13.173746,8385,13892,1102,5.4099,0.2237,6353,3
2061,311.3749,2118.8564,1.891103,13728,9339,2976,2.9616,0.4522,11827,2
2062,2562.5181,1710.6696,6.152694,3535,9750,1091,3.578,0.8851,8480,8
2063,4032.02,4807.754,49.317498,756,10350,2907,3.4946,0.3452,88,1
2064,2296.2048,2224.2677,15.760905,18910,13583,1747,3.3341,0.3745,7147,8
2065,259.7924,2445.2471,5.765143,17212,11644,4310,2.5048,0.8604,6280,9
2066,3931.3931,1758.2558,5.349652,18718,12246,1721,6.1278,0.5154,2206,1
2067,1006.8269,4547.7433,35.973026,8303,7900,449,9.014,0.5354,2968,9
2068,1293.1116,2844.7817,42.728448,12908,7146,3013,3.1401,0.8608,4251,2
2069,823.5401,3810.8753,12.847689,8985,5862,3505,1.9483,0.4905,3535,6
2070,1651.082,4059.0355,1.045574,14386,13052,1569,8.4019,0.6816,8412,1
2071,3783.76,1709.2518,11.154579,7182,16633,3187,7.4437,0.0856,9675,0
2072,2596.9341,2168.4773,2.825879,13446,12322,3492,9.3153,0.1786,3239,8
2073,1024.4143,4242.3604,5.169836,12876,4324,2547,1.7386,0.4044,8514,5
2074,4389.1516,1816.2831,21.575463,3415,2861,4806,1.5281,0.4948,2739,8
2075,4397.9105,3969.6777,11.495996,15006,17108,4476,5.4602,0.9657,4937,2
2076,4352.8934,4704.9622,25.797342,9502,14920,1048,6.1829,0.9707,13874,2
2077,1193.9887,3116.0556,12.674762,14246,570,4635,4.8537,0.8512,1837,9
2078,2256.2022,3708.139,47.026871,6458,8412,4849,6.0298,0.3156,2560,2
2079,4924.9484,4025.4885,45.297208,6750,9587,4631,1.8858,0.964,14423,1
2080,3860.0647,4225.1998,28.340349,297,19219,4769,4.8482,0.6893,1569,5
2081,135.8468,1975.2727,17.721264,9822,2123,1065,6.6151,0.3929,10515,2
2082,326.0323,256.3268,19.057406,16953,14410,3822,4.3838,0.7017,14477,4
2083,2319.6622,2009.3873,20.592673,5284,3090,568,6.8265,0.0165,14048,4
2084,4546.1019,3368.7844,36.378993,13120,14243,1437,4.5668,0.1462,4721,9
2085,2693.5136,2251.7574,22.582005,7665,7211,4511,3.4026,0.8297,7958,2
2086,2489.0676,3744.8183,42.836512,7512,16434,4545,3.1057,0.6456,11156,2
2087,527.3774,1784.9186,47.204745,5466,515,4706,4.1679,0.3642,8545,0
2088,3283.904,3173.7244,16.797374,12558,10984,2706,0.3286,0.5007,9221,5
2089,4110.5176,932.1072,28.034768,4383,10971,2484,6.7184,0.9051,6526,2
2090,1902.1062,3746.8497,4.752917,16450,10811,4801,8.4665,0.6316,7936,0
2091,3878.0615,2728.4844,10.023532,17264,10030,4830,3.6108,0.3981,13646,9
2092,4822.3836,1020.3299,20.673347,9409,4672,3780,0.5557,0.1203,12763,8
2093,1018.8403,1459.5629,10.310215,13691,17550,4896,9.8691,0.2937,10202,0
2094,2616.6529,3743.0461,43.828037,5070,10442,2795,2.7106,0.9783,9120,4
2095,1435.6969,2413.0114,7.914397,19624,415,1861,1.3535,0.4374,8222,4
2096,3964.2742,1080.165,22.783096,11673,15094,3337,3.7605,0.4718,7515,1
2097,2887.9711,4836.3563,30.285001,16892,17489,1891,7.4117,0.4986,7066,0
2098,3172.9157,3575.6279,34.593226,7705,19741,4827,3.0098,0.8841,6738,5
2099,3989.5728,4785.6746,19.15353,17510,2417,4292,5.7896,0.6039,2541,6
2100,1979.8584,2135.531,43.454967,17270,5612,1098,4.214,0.6937,3820,8
2101,4575.4512,2375.507,28.416001,19226,15232,1639,1.2659,0.3894,8687,7
